U_LED,I
1.2992249999999999,7.272727272727273e-06
1.3169499999999998,8.068181818181818e-05
1.3548499999999999,7.272727272727273e-06
1.393525,7.386363636363636e-06
1.4040249999999999,1.1022727272727273e-05
1.4435250000000002,1.840909090909091e-05
1.4613,7.329545454545455e-05
1.5185500000000003,2.568181818181818e-05
1.5298500000000002,4.034090909090909e-05
1.555625,4.7727272727272724e-05
1.5983749999999999,6.96590909090909e-05
1.60165,0.00013920454545454544
1.647575,5.136363636363636e-05
1.64915,0.00016136363636363635
1.6629,0.00026034090909090907
1.6556250000000001,0.0004069318181818182
1.6935250000000002,0.00034829545454545454
1.69515,0.0004655681818181818
1.71775,0.0005754545454545454
1.72015,0.0006671590909090909
1.721775,0.0008394318181818182
1.754025,0.0008797727272727272
1.7355,0.0009969318181818182
1.73305,0.00108875
1.7379250000000002,0.001231590909090909
1.7331,0.001440568181818182
1.7694,0.0013745454545454545
1.7685250000000001,0.0015249999999999999
1.767725,0.0016459090909090909
1.7798500000000002,0.0017081818181818183
1.779,0.0018036363636363636
1.764525,0.0020125
1.78385,0.002104090909090909
1.750825,0.002225
1.788675,0.00234625
1.7935249999999998,0.0024597727272727275
1.8032499999999998,0.0025072727272727273
1.7935500000000002,0.0027088636363636364
1.815325,0.0027529545454545454
1.7863000000000002,0.0029398863636363637
1.8201999999999998,0.003071704545454545
1.802425,0.003203863636363636
1.7862999999999998,0.0033101136363636366
1.810475,0.003420113636363636
1.8137249999999998,0.0035410227272727273
1.8008,0.0036363636363636364
1.82015,0.0037610227272727274
1.814525,0.0039003409090909093
1.819375,0.0040175
1.8322500000000002,0.00408
1.8314749999999997,0.004266818181818182
1.8032250000000003,0.004369545454545454
1.8249749999999998,0.0044575000000000005
1.8241749999999999,0.0046225
1.839525,0.004670113636363636
1.8362999999999998,0.004827727272727273
1.8241999999999998,0.004875340909090909
1.829825,0.0048534090909090905
1.8395249999999996,0.00482409090909091
1.858075,0.004856931818181818
1.8234000000000001,0.004886363636363637
1.833075,0.004838636363636364
1.846825,0.004842272727272728
1.838725,0.0048351136363636365
1.8362999999999998,0.004849659090909092
1.8338999999999999,0.004835
1.8266,0.0048790909090909084
